origin_index,history_start_index,origin_timestamp,history_start_timestamp,split,resolution,resolution_minutes,feature_set,history_hours,history_steps,n_features,history_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
24753,24394,2026-05-29 18:12:00,2026-05-28 18:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24768,2026-05-29 19:12:00,24783,2026-05-29 20:12:00,24813,2026-05-29 22:12:00,24873,2026-05-30 02:12:00
24754,24395,2026-05-29 18:16:00,2026-05-28 18:20:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24769,2026-05-29 19:16:00,24784,2026-05-29 20:16:00,24814,2026-05-29 22:16:00,24874,2026-05-30 02:16:00
24755,24396,2026-05-29 18:20:00,2026-05-28 18:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24770,2026-05-29 19:20:00,24785,2026-05-29 20:20:00,24815,2026-05-29 22:20:00,24875,2026-05-30 02:20:00
24756,24397,2026-05-29 18:24:00,2026-05-28 18:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24771,2026-05-29 19:24:00,24786,2026-05-29 20:24:00,24816,2026-05-29 22:24:00,24876,2026-05-30 02:24:00
24757,24398,2026-05-29 18:28:00,2026-05-28 18:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24772,2026-05-29 19:28:00,24787,2026-05-29 20:28:00,24817,2026-05-29 22:28:00,24877,2026-05-30 02:28:00
24758,24399,2026-05-29 18:32:00,2026-05-28 18:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24773,2026-05-29 19:32:00,24788,2026-05-29 20:32:00,24818,2026-05-29 22:32:00,24878,2026-05-30 02:32:00
24759,24400,2026-05-29 18:36:00,2026-05-28 18:40:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24774,2026-05-29 19:36:00,24789,2026-05-29 20:36:00,24819,2026-05-29 22:36:00,24879,2026-05-30 02:36:00
24760,24401,2026-05-29 18:40:00,2026-05-28 18:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24775,2026-05-29 19:40:00,24790,2026-05-29 20:40:00,24820,2026-05-29 22:40:00,24880,2026-05-30 02:40:00
24762,24403,2026-05-29 18:48:00,2026-05-28 18:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24777,2026-05-29 19:48:00,24792,2026-05-29 20:48:00,24822,2026-05-29 22:48:00,24882,2026-05-30 02:48:00
24763,24404,2026-05-29 18:52:00,2026-05-28 18:56:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24778,2026-05-29 19:52:00,24793,2026-05-29 20:52:00,24823,2026-05-29 22:52:00,24883,2026-05-30 02:52:00
24765,24406,2026-05-29 19:00:00,2026-05-28 19:04:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24780,2026-05-29 20:00:00,24795,2026-05-29 21:00:00,24825,2026-05-29 23:00:00,24885,2026-05-30 03:00:00
24766,24407,2026-05-29 19:04:00,2026-05-28 19:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24781,2026-05-29 20:04:00,24796,2026-05-29 21:04:00,24826,2026-05-29 23:04:00,24886,2026-05-30 03:04:00
24768,24409,2026-05-29 19:12:00,2026-05-28 19:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24783,2026-05-29 20:12:00,24798,2026-05-29 21:12:00,24828,2026-05-29 23:12:00,24888,2026-05-30 03:12:00
24769,24410,2026-05-29 19:16:00,2026-05-28 19:20:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24784,2026-05-29 20:16:00,24799,2026-05-29 21:16:00,24829,2026-05-29 23:16:00,24889,2026-05-30 03:16:00
24770,24411,2026-05-29 19:20:00,2026-05-28 19:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24785,2026-05-29 20:20:00,24800,2026-05-29 21:20:00,24830,2026-05-29 23:20:00,24890,2026-05-30 03:20:00
24771,24412,2026-05-29 19:24:00,2026-05-28 19:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24786,2026-05-29 20:24:00,24801,2026-05-29 21:24:00,24831,2026-05-29 23:24:00,24891,2026-05-30 03:24:00
24772,24413,2026-05-29 19:28:00,2026-05-28 19:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24787,2026-05-29 20:28:00,24802,2026-05-29 21:28:00,24832,2026-05-29 23:28:00,24892,2026-05-30 03:28:00
24773,24414,2026-05-29 19:32:00,2026-05-28 19:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24788,2026-05-29 20:32:00,24803,2026-05-29 21:32:00,24833,2026-05-29 23:32:00,24893,2026-05-30 03:32:00
24775,24416,2026-05-29 19:40:00,2026-05-28 19:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24790,2026-05-29 20:40:00,24805,2026-05-29 21:40:00,24835,2026-05-29 23:40:00,24895,2026-05-30 03:40:00
24777,24418,2026-05-29 19:48:00,2026-05-28 19:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24792,2026-05-29 20:48:00,24807,2026-05-29 21:48:00,24837,2026-05-29 23:48:00,24897,2026-05-30 03:48:00
24779,24420,2026-05-29 19:56:00,2026-05-28 20:00:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24794,2026-05-29 20:56:00,24809,2026-05-29 21:56:00,24839,2026-05-29 23:56:00,24899,2026-05-30 03:56:00
24780,24421,2026-05-29 20:00:00,2026-05-28 20:04:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24795,2026-05-29 21:00:00,24810,2026-05-29 22:00:00,24840,2026-05-30 00:00:00,24900,2026-05-30 04:00:00
24781,24422,2026-05-29 20:04:00,2026-05-28 20:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24796,2026-05-29 21:04:00,24811,2026-05-29 22:04:00,24841,2026-05-30 00:04:00,24901,2026-05-30 04:04:00
24782,24423,2026-05-29 20:08:00,2026-05-28 20:12:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24797,2026-05-29 21:08:00,24812,2026-05-29 22:08:00,24842,2026-05-30 00:08:00,24902,2026-05-30 04:08:00
24783,24424,2026-05-29 20:12:00,2026-05-28 20:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24798,2026-05-29 21:12:00,24813,2026-05-29 22:12:00,24843,2026-05-30 00:12:00,24903,2026-05-30 04:12:00
24784,24425,2026-05-29 20:16:00,2026-05-28 20:20:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24799,2026-05-29 21:16:00,24814,2026-05-29 22:16:00,24844,2026-05-30 00:16:00,24904,2026-05-30 04:16:00
24785,24426,2026-05-29 20:20:00,2026-05-28 20:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24800,2026-05-29 21:20:00,24815,2026-05-29 22:20:00,24845,2026-05-30 00:20:00,24905,2026-05-30 04:20:00
24786,24427,2026-05-29 20:24:00,2026-05-28 20:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24801,2026-05-29 21:24:00,24816,2026-05-29 22:24:00,24846,2026-05-30 00:24:00,24906,2026-05-30 04:24:00
24787,24428,2026-05-29 20:28:00,2026-05-28 20:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24802,2026-05-29 21:28:00,24817,2026-05-29 22:28:00,24847,2026-05-30 00:28:00,24907,2026-05-30 04:28:00
24788,24429,2026-05-29 20:32:00,2026-05-28 20:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24803,2026-05-29 21:32:00,24818,2026-05-29 22:32:00,24848,2026-05-30 00:32:00,24908,2026-05-30 04:32:00
24789,24430,2026-05-29 20:36:00,2026-05-28 20:40:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24804,2026-05-29 21:36:00,24819,2026-05-29 22:36:00,24849,2026-05-30 00:36:00,24909,2026-05-30 04:36:00
24790,24431,2026-05-29 20:40:00,2026-05-28 20:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24805,2026-05-29 21:40:00,24820,2026-05-29 22:40:00,24850,2026-05-30 00:40:00,24910,2026-05-30 04:40:00
24791,24432,2026-05-29 20:44:00,2026-05-28 20:48:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24806,2026-05-29 21:44:00,24821,2026-05-29 22:44:00,24851,2026-05-30 00:44:00,24911,2026-05-30 04:44:00
24792,24433,2026-05-29 20:48:00,2026-05-28 20:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24807,2026-05-29 21:48:00,24822,2026-05-29 22:48:00,24852,2026-05-30 00:48:00,24912,2026-05-30 04:48:00
24793,24434,2026-05-29 20:52:00,2026-05-28 20:56:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24808,2026-05-29 21:52:00,24823,2026-05-29 22:52:00,24853,2026-05-30 00:52:00,24913,2026-05-30 04:52:00
24795,24436,2026-05-29 21:00:00,2026-05-28 21:04:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24810,2026-05-29 22:00:00,24825,2026-05-29 23:00:00,24855,2026-05-30 01:00:00,24915,2026-05-30 05:00:00
24796,24437,2026-05-29 21:04:00,2026-05-28 21:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24811,2026-05-29 22:04:00,24826,2026-05-29 23:04:00,24856,2026-05-30 01:04:00,24916,2026-05-30 05:04:00
24797,24438,2026-05-29 21:08:00,2026-05-28 21:12:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24812,2026-05-29 22:08:00,24827,2026-05-29 23:08:00,24857,2026-05-30 01:08:00,24917,2026-05-30 05:08:00
24798,24439,2026-05-29 21:12:00,2026-05-28 21:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24813,2026-05-29 22:12:00,24828,2026-05-29 23:12:00,24858,2026-05-30 01:12:00,24918,2026-05-30 05:12:00
24800,24441,2026-05-29 21:20:00,2026-05-28 21:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24815,2026-05-29 22:20:00,24830,2026-05-29 23:20:00,24860,2026-05-30 01:20:00,24920,2026-05-30 05:20:00
24801,24442,2026-05-29 21:24:00,2026-05-28 21:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24816,2026-05-29 22:24:00,24831,2026-05-29 23:24:00,24861,2026-05-30 01:24:00,24921,2026-05-30 05:24:00
24802,24443,2026-05-29 21:28:00,2026-05-28 21:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24817,2026-05-29 22:28:00,24832,2026-05-29 23:28:00,24862,2026-05-30 01:28:00,24922,2026-05-30 05:28:00
24803,24444,2026-05-29 21:32:00,2026-05-28 21:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24818,2026-05-29 22:32:00,24833,2026-05-29 23:32:00,24863,2026-05-30 01:32:00,24923,2026-05-30 05:32:00
24804,24445,2026-05-29 21:36:00,2026-05-28 21:40:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24819,2026-05-29 22:36:00,24834,2026-05-29 23:36:00,24864,2026-05-30 01:36:00,24924,2026-05-30 05:36:00
24805,24446,2026-05-29 21:40:00,2026-05-28 21:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24820,2026-05-29 22:40:00,24835,2026-05-29 23:40:00,24865,2026-05-30 01:40:00,24925,2026-05-30 05:40:00
24806,24447,2026-05-29 21:44:00,2026-05-28 21:48:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24821,2026-05-29 22:44:00,24836,2026-05-29 23:44:00,24866,2026-05-30 01:44:00,24926,2026-05-30 05:44:00
24807,24448,2026-05-29 21:48:00,2026-05-28 21:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24822,2026-05-29 22:48:00,24837,2026-05-29 23:48:00,24867,2026-05-30 01:48:00,24927,2026-05-30 05:48:00
24811,24452,2026-05-29 22:04:00,2026-05-28 22:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24826,2026-05-29 23:04:00,24841,2026-05-30 00:04:00,24871,2026-05-30 02:04:00,24931,2026-05-30 06:04:00
24812,24453,2026-05-29 22:08:00,2026-05-28 22:12:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24827,2026-05-29 23:08:00,24842,2026-05-30 00:08:00,24872,2026-05-30 02:08:00,24932,2026-05-30 06:08:00
24813,24454,2026-05-29 22:12:00,2026-05-28 22:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24828,2026-05-29 23:12:00,24843,2026-05-30 00:12:00,24873,2026-05-30 02:12:00,24933,2026-05-30 06:12:00
24814,24455,2026-05-29 22:16:00,2026-05-28 22:20:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24829,2026-05-29 23:16:00,24844,2026-05-30 00:16:00,24874,2026-05-30 02:16:00,24934,2026-05-30 06:16:00
24816,24457,2026-05-29 22:24:00,2026-05-28 22:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24831,2026-05-29 23:24:00,24846,2026-05-30 00:24:00,24876,2026-05-30 02:24:00,24936,2026-05-30 06:24:00
24817,24458,2026-05-29 22:28:00,2026-05-28 22:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24832,2026-05-29 23:28:00,24847,2026-05-30 00:28:00,24877,2026-05-30 02:28:00,24937,2026-05-30 06:28:00
24818,24459,2026-05-29 22:32:00,2026-05-28 22:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24833,2026-05-29 23:32:00,24848,2026-05-30 00:32:00,24878,2026-05-30 02:32:00,24938,2026-05-30 06:32:00
24819,24460,2026-05-29 22:36:00,2026-05-28 22:40:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24834,2026-05-29 23:36:00,24849,2026-05-30 00:36:00,24879,2026-05-30 02:36:00,24939,2026-05-30 06:36:00
24820,24461,2026-05-29 22:40:00,2026-05-28 22:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24835,2026-05-29 23:40:00,24850,2026-05-30 00:40:00,24880,2026-05-30 02:40:00,24940,2026-05-30 06:40:00
24821,24462,2026-05-29 22:44:00,2026-05-28 22:48:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24836,2026-05-29 23:44:00,24851,2026-05-30 00:44:00,24881,2026-05-30 02:44:00,24941,2026-05-30 06:44:00
24822,24463,2026-05-29 22:48:00,2026-05-28 22:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24837,2026-05-29 23:48:00,24852,2026-05-30 00:48:00,24882,2026-05-30 02:48:00,24942,2026-05-30 06:48:00
24824,24465,2026-05-29 22:56:00,2026-05-28 23:00:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24839,2026-05-29 23:56:00,24854,2026-05-30 00:56:00,24884,2026-05-30 02:56:00,24944,2026-05-30 06:56:00
24825,24466,2026-05-29 23:00:00,2026-05-28 23:04:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24840,2026-05-30 00:00:00,24855,2026-05-30 01:00:00,24885,2026-05-30 03:00:00,24945,2026-05-30 07:00:00
24826,24467,2026-05-29 23:04:00,2026-05-28 23:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24841,2026-05-30 00:04:00,24856,2026-05-30 01:04:00,24886,2026-05-30 03:04:00,24946,2026-05-30 07:04:00
24828,24469,2026-05-29 23:12:00,2026-05-28 23:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24843,2026-05-30 00:12:00,24858,2026-05-30 01:12:00,24888,2026-05-30 03:12:00,24948,2026-05-30 07:12:00
24830,24471,2026-05-29 23:20:00,2026-05-28 23:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24845,2026-05-30 00:20:00,24860,2026-05-30 01:20:00,24890,2026-05-30 03:20:00,24950,2026-05-30 07:20:00
24831,24472,2026-05-29 23:24:00,2026-05-28 23:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24846,2026-05-30 00:24:00,24861,2026-05-30 01:24:00,24891,2026-05-30 03:24:00,24951,2026-05-30 07:24:00
24832,24473,2026-05-29 23:28:00,2026-05-28 23:32:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24847,2026-05-30 00:28:00,24862,2026-05-30 01:28:00,24892,2026-05-30 03:28:00,24952,2026-05-30 07:28:00
24833,24474,2026-05-29 23:32:00,2026-05-28 23:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24848,2026-05-30 00:32:00,24863,2026-05-30 01:32:00,24893,2026-05-30 03:32:00,24953,2026-05-30 07:32:00
24835,24476,2026-05-29 23:40:00,2026-05-28 23:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24850,2026-05-30 00:40:00,24865,2026-05-30 01:40:00,24895,2026-05-30 03:40:00,24955,2026-05-30 07:40:00
24836,24477,2026-05-29 23:44:00,2026-05-28 23:48:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24851,2026-05-30 00:44:00,24866,2026-05-30 01:44:00,24896,2026-05-30 03:44:00,24956,2026-05-30 07:44:00
24837,24478,2026-05-29 23:48:00,2026-05-28 23:52:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24852,2026-05-30 00:48:00,24867,2026-05-30 01:48:00,24897,2026-05-30 03:48:00,24957,2026-05-30 07:48:00
24838,24479,2026-05-29 23:52:00,2026-05-28 23:56:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.044444444444444446,24853,2026-05-30 00:52:00,24868,2026-05-30 01:52:00,24898,2026-05-30 03:52:00,24958,2026-05-30 07:52:00
24839,24480,2026-05-29 23:56:00,2026-05-29 00:00:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.044444444444444446,24854,2026-05-30 00:56:00,24869,2026-05-30 01:56:00,24899,2026-05-30 03:56:00,24959,2026-05-30 07:56:00
24840,24481,2026-05-30 00:00:00,2026-05-29 00:04:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.044444444444444446,24855,2026-05-30 01:00:00,24870,2026-05-30 02:00:00,24900,2026-05-30 04:00:00,24960,2026-05-30 08:00:00
24841,24482,2026-05-30 00:04:00,2026-05-29 00:08:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.044444444444444446,24856,2026-05-30 01:04:00,24871,2026-05-30 02:04:00,24901,2026-05-30 04:04:00,24961,2026-05-30 08:04:00
24843,24484,2026-05-30 00:12:00,2026-05-29 00:16:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24858,2026-05-30 01:12:00,24873,2026-05-30 02:12:00,24903,2026-05-30 04:12:00,24963,2026-05-30 08:12:00
24845,24486,2026-05-30 00:20:00,2026-05-29 00:24:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24860,2026-05-30 01:20:00,24875,2026-05-30 02:20:00,24905,2026-05-30 04:20:00,24965,2026-05-30 08:20:00
24846,24487,2026-05-30 00:24:00,2026-05-29 00:28:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24861,2026-05-30 01:24:00,24876,2026-05-30 02:24:00,24906,2026-05-30 04:24:00,24966,2026-05-30 08:24:00
24848,24489,2026-05-30 00:32:00,2026-05-29 00:36:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24863,2026-05-30 01:32:00,24878,2026-05-30 02:32:00,24908,2026-05-30 04:32:00,24968,2026-05-30 08:32:00
24849,24490,2026-05-30 00:36:00,2026-05-29 00:40:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.041666666666666664,24864,2026-05-30 01:36:00,24879,2026-05-30 02:36:00,24909,2026-05-30 04:36:00,24969,2026-05-30 08:36:00
24850,24491,2026-05-30 00:40:00,2026-05-29 00:44:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24865,2026-05-30 01:40:00,24880,2026-05-30 02:40:00,24910,2026-05-30 04:40:00,24970,2026-05-30 08:40:00
24851,24492,2026-05-30 00:44:00,2026-05-29 00:48:00,train,4min,4,SHT_AUX_TIME,24,360,8,0.03888888888888889,24866,2026-05-30 01:44:00,24881,2026-05-30 02:44:00,24911,2026-05-30 04:44:00,24971,2026-05-30 08:44:00
