origin_index,history_start_index,origin_timestamp,history_start_timestamp,split,resolution,resolution_minutes,feature_set,history_hours,history_steps,n_features,history_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
24594,24415,2026-05-29 07:36:00,2026-05-28 19:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24609,2026-05-29 08:36:00,24624,2026-05-29 09:36:00,24654,2026-05-29 11:36:00,24714,2026-05-29 15:36:00
24595,24416,2026-05-29 07:40:00,2026-05-28 19:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24610,2026-05-29 08:40:00,24625,2026-05-29 09:40:00,24655,2026-05-29 11:40:00,24715,2026-05-29 15:40:00
24597,24418,2026-05-29 07:48:00,2026-05-28 19:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24612,2026-05-29 08:48:00,24627,2026-05-29 09:48:00,24657,2026-05-29 11:48:00,24717,2026-05-29 15:48:00
24598,24419,2026-05-29 07:52:00,2026-05-28 19:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24613,2026-05-29 08:52:00,24628,2026-05-29 09:52:00,24658,2026-05-29 11:52:00,24718,2026-05-29 15:52:00
24599,24420,2026-05-29 07:56:00,2026-05-28 20:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24614,2026-05-29 08:56:00,24629,2026-05-29 09:56:00,24659,2026-05-29 11:56:00,24719,2026-05-29 15:56:00
24601,24422,2026-05-29 08:04:00,2026-05-28 20:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24616,2026-05-29 09:04:00,24631,2026-05-29 10:04:00,24661,2026-05-29 12:04:00,24721,2026-05-29 16:04:00
24602,24423,2026-05-29 08:08:00,2026-05-28 20:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24617,2026-05-29 09:08:00,24632,2026-05-29 10:08:00,24662,2026-05-29 12:08:00,24722,2026-05-29 16:08:00
24603,24424,2026-05-29 08:12:00,2026-05-28 20:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24618,2026-05-29 09:12:00,24633,2026-05-29 10:12:00,24663,2026-05-29 12:12:00,24723,2026-05-29 16:12:00
24605,24426,2026-05-29 08:20:00,2026-05-28 20:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24620,2026-05-29 09:20:00,24635,2026-05-29 10:20:00,24665,2026-05-29 12:20:00,24725,2026-05-29 16:20:00
24606,24427,2026-05-29 08:24:00,2026-05-28 20:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24621,2026-05-29 09:24:00,24636,2026-05-29 10:24:00,24666,2026-05-29 12:24:00,24726,2026-05-29 16:24:00
24607,24428,2026-05-29 08:28:00,2026-05-28 20:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24622,2026-05-29 09:28:00,24637,2026-05-29 10:28:00,24667,2026-05-29 12:28:00,24727,2026-05-29 16:28:00
24608,24429,2026-05-29 08:32:00,2026-05-28 20:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24623,2026-05-29 09:32:00,24638,2026-05-29 10:32:00,24668,2026-05-29 12:32:00,24728,2026-05-29 16:32:00
24609,24430,2026-05-29 08:36:00,2026-05-28 20:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24624,2026-05-29 09:36:00,24639,2026-05-29 10:36:00,24669,2026-05-29 12:36:00,24729,2026-05-29 16:36:00
24610,24431,2026-05-29 08:40:00,2026-05-28 20:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24625,2026-05-29 09:40:00,24640,2026-05-29 10:40:00,24670,2026-05-29 12:40:00,24730,2026-05-29 16:40:00
24612,24433,2026-05-29 08:48:00,2026-05-28 20:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24627,2026-05-29 09:48:00,24642,2026-05-29 10:48:00,24672,2026-05-29 12:48:00,24732,2026-05-29 16:48:00
24613,24434,2026-05-29 08:52:00,2026-05-28 20:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24628,2026-05-29 09:52:00,24643,2026-05-29 10:52:00,24673,2026-05-29 12:52:00,24733,2026-05-29 16:52:00
24616,24437,2026-05-29 09:04:00,2026-05-28 21:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24631,2026-05-29 10:04:00,24646,2026-05-29 11:04:00,24676,2026-05-29 13:04:00,24736,2026-05-29 17:04:00
24617,24438,2026-05-29 09:08:00,2026-05-28 21:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24632,2026-05-29 10:08:00,24647,2026-05-29 11:08:00,24677,2026-05-29 13:08:00,24737,2026-05-29 17:08:00
24618,24439,2026-05-29 09:12:00,2026-05-28 21:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24633,2026-05-29 10:12:00,24648,2026-05-29 11:12:00,24678,2026-05-29 13:12:00,24738,2026-05-29 17:12:00
24619,24440,2026-05-29 09:16:00,2026-05-28 21:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24634,2026-05-29 10:16:00,24649,2026-05-29 11:16:00,24679,2026-05-29 13:16:00,24739,2026-05-29 17:16:00
24620,24441,2026-05-29 09:20:00,2026-05-28 21:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24635,2026-05-29 10:20:00,24650,2026-05-29 11:20:00,24680,2026-05-29 13:20:00,24740,2026-05-29 17:20:00
24621,24442,2026-05-29 09:24:00,2026-05-28 21:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24636,2026-05-29 10:24:00,24651,2026-05-29 11:24:00,24681,2026-05-29 13:24:00,24741,2026-05-29 17:24:00
24622,24443,2026-05-29 09:28:00,2026-05-28 21:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24637,2026-05-29 10:28:00,24652,2026-05-29 11:28:00,24682,2026-05-29 13:28:00,24742,2026-05-29 17:28:00
24623,24444,2026-05-29 09:32:00,2026-05-28 21:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24638,2026-05-29 10:32:00,24653,2026-05-29 11:32:00,24683,2026-05-29 13:32:00,24743,2026-05-29 17:32:00
24624,24445,2026-05-29 09:36:00,2026-05-28 21:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24639,2026-05-29 10:36:00,24654,2026-05-29 11:36:00,24684,2026-05-29 13:36:00,24744,2026-05-29 17:36:00
24625,24446,2026-05-29 09:40:00,2026-05-28 21:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.03888888888888889,24640,2026-05-29 10:40:00,24655,2026-05-29 11:40:00,24685,2026-05-29 13:40:00,24745,2026-05-29 17:40:00
24627,24448,2026-05-29 09:48:00,2026-05-28 21:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24642,2026-05-29 10:48:00,24657,2026-05-29 11:48:00,24687,2026-05-29 13:48:00,24747,2026-05-29 17:48:00
24628,24449,2026-05-29 09:52:00,2026-05-28 21:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24643,2026-05-29 10:52:00,24658,2026-05-29 11:52:00,24688,2026-05-29 13:52:00,24748,2026-05-29 17:52:00
24630,24451,2026-05-29 10:00:00,2026-05-28 22:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24645,2026-05-29 11:00:00,24660,2026-05-29 12:00:00,24690,2026-05-29 14:00:00,24750,2026-05-29 18:00:00
24632,24453,2026-05-29 10:08:00,2026-05-28 22:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24647,2026-05-29 11:08:00,24662,2026-05-29 12:08:00,24692,2026-05-29 14:08:00,24752,2026-05-29 18:08:00
24633,24454,2026-05-29 10:12:00,2026-05-28 22:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24648,2026-05-29 11:12:00,24663,2026-05-29 12:12:00,24693,2026-05-29 14:12:00,24753,2026-05-29 18:12:00
24634,24455,2026-05-29 10:16:00,2026-05-28 22:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24649,2026-05-29 11:16:00,24664,2026-05-29 12:16:00,24694,2026-05-29 14:16:00,24754,2026-05-29 18:16:00
24635,24456,2026-05-29 10:20:00,2026-05-28 22:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24650,2026-05-29 11:20:00,24665,2026-05-29 12:20:00,24695,2026-05-29 14:20:00,24755,2026-05-29 18:20:00
24636,24457,2026-05-29 10:24:00,2026-05-28 22:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24651,2026-05-29 11:24:00,24666,2026-05-29 12:24:00,24696,2026-05-29 14:24:00,24756,2026-05-29 18:24:00
24637,24458,2026-05-29 10:28:00,2026-05-28 22:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24652,2026-05-29 11:28:00,24667,2026-05-29 12:28:00,24697,2026-05-29 14:28:00,24757,2026-05-29 18:28:00
24638,24459,2026-05-29 10:32:00,2026-05-28 22:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24653,2026-05-29 11:32:00,24668,2026-05-29 12:32:00,24698,2026-05-29 14:32:00,24758,2026-05-29 18:32:00
24639,24460,2026-05-29 10:36:00,2026-05-28 22:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24654,2026-05-29 11:36:00,24669,2026-05-29 12:36:00,24699,2026-05-29 14:36:00,24759,2026-05-29 18:36:00
24642,24463,2026-05-29 10:48:00,2026-05-28 22:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24657,2026-05-29 11:48:00,24672,2026-05-29 12:48:00,24702,2026-05-29 14:48:00,24762,2026-05-29 18:48:00
24643,24464,2026-05-29 10:52:00,2026-05-28 22:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24658,2026-05-29 11:52:00,24673,2026-05-29 12:52:00,24703,2026-05-29 14:52:00,24763,2026-05-29 18:52:00
24644,24465,2026-05-29 10:56:00,2026-05-28 23:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24659,2026-05-29 11:56:00,24674,2026-05-29 12:56:00,24704,2026-05-29 14:56:00,24764,2026-05-29 18:56:00
24645,24466,2026-05-29 11:00:00,2026-05-28 23:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24660,2026-05-29 12:00:00,24675,2026-05-29 13:00:00,24705,2026-05-29 15:00:00,24765,2026-05-29 19:00:00
24646,24467,2026-05-29 11:04:00,2026-05-28 23:08:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24661,2026-05-29 12:04:00,24676,2026-05-29 13:04:00,24706,2026-05-29 15:04:00,24766,2026-05-29 19:04:00
24647,24468,2026-05-29 11:08:00,2026-05-28 23:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24662,2026-05-29 12:08:00,24677,2026-05-29 13:08:00,24707,2026-05-29 15:08:00,24767,2026-05-29 19:08:00
24648,24469,2026-05-29 11:12:00,2026-05-28 23:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24663,2026-05-29 12:12:00,24678,2026-05-29 13:12:00,24708,2026-05-29 15:12:00,24768,2026-05-29 19:12:00
24649,24470,2026-05-29 11:16:00,2026-05-28 23:20:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24664,2026-05-29 12:16:00,24679,2026-05-29 13:16:00,24709,2026-05-29 15:16:00,24769,2026-05-29 19:16:00
24650,24471,2026-05-29 11:20:00,2026-05-28 23:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24665,2026-05-29 12:20:00,24680,2026-05-29 13:20:00,24710,2026-05-29 15:20:00,24770,2026-05-29 19:20:00
24651,24472,2026-05-29 11:24:00,2026-05-28 23:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24666,2026-05-29 12:24:00,24681,2026-05-29 13:24:00,24711,2026-05-29 15:24:00,24771,2026-05-29 19:24:00
24652,24473,2026-05-29 11:28:00,2026-05-28 23:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24667,2026-05-29 12:28:00,24682,2026-05-29 13:28:00,24712,2026-05-29 15:28:00,24772,2026-05-29 19:28:00
24653,24474,2026-05-29 11:32:00,2026-05-28 23:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24668,2026-05-29 12:32:00,24683,2026-05-29 13:32:00,24713,2026-05-29 15:32:00,24773,2026-05-29 19:32:00
24654,24475,2026-05-29 11:36:00,2026-05-28 23:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24669,2026-05-29 12:36:00,24684,2026-05-29 13:36:00,24714,2026-05-29 15:36:00,24774,2026-05-29 19:36:00
24655,24476,2026-05-29 11:40:00,2026-05-28 23:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24670,2026-05-29 12:40:00,24685,2026-05-29 13:40:00,24715,2026-05-29 15:40:00,24775,2026-05-29 19:40:00
24663,24484,2026-05-29 12:12:00,2026-05-29 00:16:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24678,2026-05-29 13:12:00,24693,2026-05-29 14:12:00,24723,2026-05-29 16:12:00,24783,2026-05-29 20:12:00
24665,24486,2026-05-29 12:20:00,2026-05-29 00:24:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24680,2026-05-29 13:20:00,24695,2026-05-29 14:20:00,24725,2026-05-29 16:20:00,24785,2026-05-29 20:20:00
24666,24487,2026-05-29 12:24:00,2026-05-29 00:28:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24681,2026-05-29 13:24:00,24696,2026-05-29 14:24:00,24726,2026-05-29 16:24:00,24786,2026-05-29 20:24:00
24667,24488,2026-05-29 12:28:00,2026-05-29 00:32:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24682,2026-05-29 13:28:00,24697,2026-05-29 14:28:00,24727,2026-05-29 16:28:00,24787,2026-05-29 20:28:00
24668,24489,2026-05-29 12:32:00,2026-05-29 00:36:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24683,2026-05-29 13:32:00,24698,2026-05-29 14:32:00,24728,2026-05-29 16:32:00,24788,2026-05-29 20:32:00
24669,24490,2026-05-29 12:36:00,2026-05-29 00:40:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.05,24684,2026-05-29 13:36:00,24699,2026-05-29 14:36:00,24729,2026-05-29 16:36:00,24789,2026-05-29 20:36:00
24670,24491,2026-05-29 12:40:00,2026-05-29 00:44:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24685,2026-05-29 13:40:00,24700,2026-05-29 14:40:00,24730,2026-05-29 16:40:00,24790,2026-05-29 20:40:00
24672,24493,2026-05-29 12:48:00,2026-05-29 00:52:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24687,2026-05-29 13:48:00,24702,2026-05-29 14:48:00,24732,2026-05-29 16:48:00,24792,2026-05-29 20:48:00
24673,24494,2026-05-29 12:52:00,2026-05-29 00:56:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24688,2026-05-29 13:52:00,24703,2026-05-29 14:52:00,24733,2026-05-29 16:52:00,24793,2026-05-29 20:52:00
24674,24495,2026-05-29 12:56:00,2026-05-29 01:00:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24689,2026-05-29 13:56:00,24704,2026-05-29 14:56:00,24734,2026-05-29 16:56:00,24794,2026-05-29 20:56:00
24675,24496,2026-05-29 13:00:00,2026-05-29 01:04:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24690,2026-05-29 14:00:00,24705,2026-05-29 15:00:00,24735,2026-05-29 17:00:00,24795,2026-05-29 21:00:00
24677,24498,2026-05-29 13:08:00,2026-05-29 01:12:00,train,4min,4,SHT_AUX_TIME,12,180,8,0.044444444444444446,24692,2026-05-29 14:08:00,24707,2026-05-29 15:08:00,24737,2026-05-29 17:08:00,24797,2026-05-29 21:08:00
